crop_name,region,year,month,market_price,rainfall,crop_variety,area_sown,yield,irrigated_percent,fertilizer_used,msP,market_demand,export_demand,input_cost,transport_cost,govt_scheme_active,cold_storage_available,mandi_open
Tur,Delhi,2024,4,1092,57.6,default_variety,4732,2979,50,100,0,90.74,0.0,2000,1063.3,1,0,0
Tur,Mumbai,2024,4,1489,97.8,default_variety,2057,2760,50,100,1,99.04,0.0,2000,872.0,1,0,0
Tur,Kolkata,2024,4,1641,22.7,default_variety,3944,1248,50,100,0,54.81,0.0,2000,1033.4,0,0,0
Tur,Chennai,2024,4,1393,58.1,default_variety,4345,1693,50,100,0,32.87,0.0,2000,892.3000000000001,0,0,0
Tur,Lucknow,2024,4,2158,98.2,default_variety,1020,2465,50,100,0,47.51,0.0,2000,884.5999999999999,0,0,0
Tur,Hyderabad,2024,4,1426,30.6,default_variety,9489,3059,50,100,0,40.57,0.0,2000,1033.1999999999998,0,0,1
Urad,Delhi,2024,4,1211,89.9,default_variety,1508,3974,50,100,0,77.44,0.0,2000,904.6,1,0,1
Urad,Mumbai,2024,4,1927,38.6,default_variety,5260,1830,50,100,1,42.81,0.0,2000,1073.0,1,0,1
Urad,Kolkata,2024,4,1704,17.4,default_variety,2857,3550,50,100,1,73.24,0.0,2000,933.5,0,0,0
Urad,Chennai,2024,4,1449,26.7,default_variety,3953,1530,50,100,0,12.41,0.0,2000,924.2,0,0,0
Urad,Lucknow,2024,4,1661,9.9,default_variety,8698,4692,50,100,1,27.51,0.0,2000,963.9,0,0,0
Urad,Hyderabad,2024,4,1749,10.7,default_variety,9775,4753,50,100,0,68.71,0.0,2000,861.9,1,0,1
Moong,Delhi,2024,4,1251,43.8,default_variety,4708,1827,50,100,1,40.17,0.0,2000,1088.5,1,0,1
Moong,Mumbai,2024,4,2104,96.8,default_variety,3293,2092,50,100,0,27.66,0.0,2000,951.3,1,0,1
Moong,Kolkata,2024,4,1227,57.5,default_variety,9777,4462,50,100,1,95.44,0.0,2000,854.8000000000001,0,0,1
Moong,Chennai,2024,4,1420,75.4,default_variety,6475,1280,50,100,1,16.98,0.0,2000,896.5999999999999,1,0,1
Moong,Lucknow,2024,4,1526,74.8,default_variety,9137,4785,50,100,1,26.87,0.0,2000,996.8,1,0,1
Moong,Hyderabad,2024,4,2049,77.6,default_variety,2383,4237,50,100,0,65.31,0.0,2000,1093.6,1,0,0
Masur,Delhi,2024,4,2089,33.5,default_variety,4996,1383,50,100,1,51.8,0.0,2000,1097.1,1,0,0
Masur,Mumbai,2024,4,1752,93.2,default_variety,6295,1591,50,100,0,35.14,0.0,2000,1059.2,0,0,0
Masur,Kolkata,2024,4,1418,42.4,default_variety,6905,770,50,100,1,50.47,0.0,2000,874.2,1,0,0
Masur,Chennai,2024,4,1738,33.0,default_variety,8553,810,50,100,0,39.06,0.0,2000,917.7,1,0,1
Masur,Lucknow,2024,4,1381,43.6,default_variety,1731,3914,50,100,1,83.42,0.0,2000,933.8,0,0,1
Masur,Hyderabad,2024,4,1151,92.8,default_variety,1525,2041,50,100,1,38.09,0.0,2000,1006.3,1,0,1
Gram,Lucknow,2021,2,2303,93.2,default_variety,5751,4129,50,100,1,39.06,0.0,2000,1137.5,0,0,1
Gram,Chennai,2023,1,1119,113.3,default_variety,9823,3740,50,100,0,29.0,0.0,2000,1118.3,0,1,1
Potato,Hyderabad,2020,3,1393,163.5,default_variety,4439,1761,50,100,0,70.06,0.0,2000,976.2,1,0,1
Masur,Mumbai,2024,3,2263,48.5,default_variety,1886,4863,50,100,0,68.47,0.0,2000,1061.1,1,0,1
Masur,Mumbai,2020,6,1023,146.8,default_variety,6512,2531,50,100,0,28.72,0.0,2000,1042.5,1,1,0
Tomato,Lucknow,2020,6,1176,64.4,default_variety,8836,2040,50,100,1,63.2,0.0,2000,910.7,1,0,1
Gram,Chennai,2022,5,1557,51.9,default_variety,4188,3676,50,100,0,26.74,0.0,2000,1255.5,1,1,0
Moong,Ahmedabad,2022,11,2238,239.9,default_variety,1698,2381,50,100,0,53.58,0.0,2000,1037.4,0,0,1
Moong,Hyderabad,2024,7,1626,130.1,default_variety,2593,2687,50,100,1,53.68,0.0,2000,993.6,0,0,1
Moong,Mumbai,2022,7,2303,240.9,default_variety,3275,1293,50,100,0,24.69,0.0,2000,1031.6,1,0,0
Tomato,Delhi,2022,10,1294,36.8,default_variety,1981,2166,50,100,1,70.62,0.0,2000,1151.8,1,0,1
Moong,Kolkata,2024,8,1327,215.7,default_variety,9742,1886,50,100,0,41.59,0.0,2000,1079.5,0,0,0
Masur,Kolkata,2021,12,1146,147.9,default_variety,3434,2026,50,100,0,42.67,0.0,2000,1167.8,1,0,1
Potato,Ahmedabad,2021,5,1003,122.8,default_variety,7476,3909,50,100,1,39.14,0.0,2000,1252.0,0,1,0
Gram,Kolkata,2023,9,2036,215.0,default_variety,3960,3144,50,100,1,80.08,0.0,2000,1183.2,1,0,0
Moong,Kolkata,2024,11,2076,73.0,default_variety,5908,2605,50,100,0,87.72,0.0,2000,1205.7,0,0,0
Potato,Bangalore,2024,4,2042,140.5,default_variety,1850,1835,50,100,1,32.96,0.0,2000,1178.7,1,1,1
Tur,Lucknow,2022,4,1474,215.5,default_variety,5956,3013,50,100,0,44.46,0.0,2000,1162.6,1,0,0
Moong,Ahmedabad,2024,11,2204,60.8,default_variety,4953,4190,50,100,1,43.01,0.0,2000,1117.9,0,1,0
Masur,Delhi,2020,6,2205,92.7,default_variety,6140,3162,50,100,0,53.89,0.0,2000,928.5,1,0,0
Tomato,Delhi,2024,6,1278,220.8,default_variety,5724,4089,50,100,0,50.63,0.0,2000,1061.7,1,0,1
Masur,Bangalore,2020,12,1263,72.2,default_variety,2116,4895,50,100,1,83.81,0.0,2000,1100.0,1,1,1
Tur,Delhi,2020,12,1061,184.8,default_variety,7167,4854,50,100,0,48.25,0.0,2000,972.2,1,0,0
Urad,Mumbai,2021,2,1447,56.6,default_variety,3365,3846,50,100,1,62.78,0.0,2000,1160.9,0,0,1
Tomato,Chennai,2023,10,1348,4.4,default_variety,7585,3294,50,100,0,45.21,0.0,2000,1148.6,1,0,1
Moong,Hyderabad,2021,2,2253,142.5,default_variety,3817,4087,50,100,0,27.96,0.0,2000,1133.0,0,1,0
Tomato,Ahmedabad,2020,4,1254,87.7,default_variety,7328,1494,50,100,1,84.43,0.0,2000,1011.9,1,0,1
Onion,Kolkata,2024,9,2474,232.3,default_variety,7997,4051,50,100,1,36.27,0.0,2000,909.9,0,0,1
Moong,Delhi,2024,9,2251,181.3,default_variety,8201,4777,50,100,1,36.15,0.0,2000,982.2,0,1,0
Tur,Chennai,2023,6,1127,126.1,default_variety,2970,2125,50,100,1,43.49,0.0,2000,981.5,1,1,1
Urad,Delhi,2021,4,2404,132.2,default_variety,4609,1626,50,100,0,77.96,0.0,2000,907.6,1,1,0
Potato,Chennai,2020,11,1237,164.4,default_variety,1815,4488,50,100,1,89.93,0.0,2000,974.5,0,1,0
Urad,Hyderabad,2023,2,1380,201.7,default_variety,1943,1156,50,100,1,18.17,0.0,2000,1292.3,1,0,0
Urad,Ahmedabad,2021,3,2143,36.7,default_variety,9328,3165,50,100,1,26.98,1.0,2000,1110.7,0,0,1
Tur,Kolkata,2020,12,2168,32.0,default_variety,3292,3074,50,100,1,45.53,0.0,2000,1114.5,1,1,1
Tur,Delhi,2021,4,1809,244.9,default_variety,1522,4491,50,100,0,53.06,0.0,2000,1270.7,1,0,1
Tomato,Ahmedabad,2022,10,2068,208.5,default_variety,7111,3506,50,100,1,78.65,0.0,2000,1049.7,1,0,1
Moong,Hyderabad,2022,3,2332,31.8,default_variety,4353,1149,50,100,1,13.37,0.0,2000,1173.7,0,1,0
Tur,Bangalore,2022,5,1783,245.3,default_variety,6213,3195,50,100,0,53.73,0.0,2000,1197.8,1,0,0
Potato,Lucknow,2024,9,1519,248.2,default_variety,2938,4723,50,100,1,44.06,1.0,2000,1002.5,1,1,0
Urad,Kolkata,2024,9,1667,246.3,default_variety,2382,2636,50,100,1,49.6,0.0,2000,913.1,1,0,0
Gram,Lucknow,2020,12,1599,152.2,default_variety,7544,1371,50,100,1,67.38,0.0,2000,1061.4,0,1,0
Tomato,Hyderabad,2022,10,1682,136.5,default_variety,3267,1635,50,100,0,32.14,0.0,2000,913.3,0,0,1
Urad,Hyderabad,2024,4,1820,186.6,default_variety,2386,4243,50,100,0,24.28,0.0,2000,1200.6,1,0,0
Urad,Lucknow,2023,3,2152,117.0,default_variety,4400,1021,50,100,0,65.61,0.0,2000,1182.1,0,0,1
Urad,Hyderabad,2023,8,2333,88.2,default_variety,8318,4792,50,100,0,53.71,0.0,2000,1031.8,1,0,1
Onion,Hyderabad,2024,2,2431,162.1,default_variety,5466,1319,50,100,0,34.06,0.0,2000,1280.8,0,0,1
Moong,Kolkata,2022,11,2250,153.3,default_variety,8947,1333,50,100,1,53.18,0.0,2000,1271.1,1,1,1
Tomato,Hyderabad,2022,2,1490,66.2,default_variety,8357,4126,50,100,1,74.0,0.0,2000,982.8,0,1,0
Potato,Lucknow,2020,8,2113,230.1,default_variety,8956,2310,50,100,0,71.61,1.0,2000,1198.7,0,1,1
Moong,Kolkata,2021,3,2360,8.9,default_variety,1840,2018,50,100,1,63.69,1.0,2000,1168.8,1,1,0
Gram,Lucknow,2022,8,2015,79.6,default_variety,1308,4013,50,100,1,38.8,0.0,2000,964.8,0,0,1
Tur,Chennai,2023,11,1247,93.9,default_variety,6829,1362,50,100,0,25.65,0.0,2000,1186.3,0,0,1
Moong,Hyderabad,2023,7,1943,206.3,default_variety,6050,3922,50,100,0,40.59,0.0,2000,1168.7,0,0,1
Gram,Lucknow,2024,5,1495,38.3,default_variety,2264,2150,50,100,0,52.32,0.0,2000,935.4,1,1,1
Urad,Chennai,2020,5,1371,228.4,default_variety,1819,1950,50,100,0,21.74,0.0,2000,1036.6,0,1,0
Urad,Delhi,2020,6,1790,209.4,default_variety,4416,4183,50,100,0,21.75,0.0,2000,1014.1,1,1,1
Gram,Hyderabad,2023,7,2444,123.4,default_variety,6925,2329,50,100,1,32.2,0.0,2000,1161.3,0,0,1
Tomato,Hyderabad,2023,9,2159,20.2,default_variety,5503,2775,50,100,1,28.43,0.0,2000,1126.9,0,0,0
Gram,Hyderabad,2023,3,2009,3.7,default_variety,9064,4820,50,100,1,37.09,0.0,2000,1289.6,0,1,1
Moong,Lucknow,2023,9,2468,170.0,default_variety,6526,4990,50,100,0,68.93,0.0,2000,1269.8,0,0,1
Onion,Lucknow,2022,1,2495,197.1,default_variety,6383,2291,50,100,0,76.49,0.0,2000,1021.9,1,0,1
Onion,Chennai,2021,8,2078,181.2,default_variety,4071,1937,50,100,0,16.0,0.0,2000,1219.4,0,0,0
Tomato,Chennai,2020,2,1545,133.2,default_variety,5027,1086,50,100,1,78.03,0.0,2000,1257.9,0,0,1
Masur,Ahmedabad,2022,9,1498,122.5,default_variety,6067,1003,50,100,0,65.92,0.0,2000,1124.5,0,0,1
Tomato,Ahmedabad,2020,12,2463,191.7,default_variety,3243,2598,50,100,0,14.74,0.0,2000,944.0,0,0,0
Tur,Kolkata,2020,1,2122,65.6,default_variety,9429,2533,50,100,0,52.39,0.0,2000,1064.0,1,0,1
Gram,Hyderabad,2020,9,1107,220.2,default_variety,4805,2260,50,100,1,79.66,0.0,2000,1033.9,1,0,1
Masur,Hyderabad,2021,12,1718,108.0,default_variety,2992,2257,50,100,1,85.48,0.0,2000,1202.0,1,0,1
Masur,Kolkata,2024,5,1354,217.4,default_variety,6705,4938,50,100,0,83.68,0.0,2000,1147.3,0,0,1
Masur,Delhi,2023,9,1882,153.4,default_variety,8819,1374,50,100,1,52.96,0.0,2000,959.2,1,1,1
Masur,Mumbai,2023,10,2048,162.5,default_variety,8169,3308,50,100,0,27.05,0.0,2000,1262.5,1,1,1
Tur,Hyderabad,2022,8,1646,105.8,default_variety,7204,3150,50,100,1,26.71,0.0,2000,1059.0,1,0,0
Potato,Bangalore,2023,6,2008,220.5,default_variety,9359,2183,50,100,1,82.83,0.0,2000,908.7,0,0,1
Tomato,Chennai,2024,3,1502,197.9,default_variety,8058,1561,50,100,1,14.81,0.0,2000,1235.9,0,0,1
Moong,Lucknow,2023,7,1282,118.1,default_variety,5729,4574,50,100,1,47.5,0.0,2000,1048.4,1,0,0
Tur,Delhi,2021,11,1010,54.7,default_variety,8364,1044,50,100,0,46.09,0.0,2000,1246.6,1,1,1
Gram,Ahmedabad,2021,4,1237,205.6,default_variety,9424,1654,50,100,1,22.59,0.0,2000,1140.6,1,0,0
Gram,Mumbai,2021,3,1411,36.5,default_variety,4164,3093,50,100,0,28.54,0.0,2000,1291.3,0,0,1
Tur,Hyderabad,2023,11,1471,107.3,default_variety,4061,1070,50,100,1,23.74,0.0,2000,925.1,1,1,1
Moong,Mumbai,2022,6,2473,131.3,default_variety,3373,1262,50,100,1,52.88,0.0,2000,1047.8,0,0,1
Potato,Ahmedabad,2022,6,2134,94.1,default_variety,1779,2996,50,100,1,63.47,0.0,2000,1280.9,0,1,1
Tur,Kolkata,2023,10,2240,125.8,default_variety,1757,4670,50,100,1,44.08,0.0,2000,1198.7,1,1,1
Urad,Ahmedabad,2023,12,1201,52.4,default_variety,5736,1401,50,100,1,67.26,0.0,2000,1287.3,0,1,0
Potato,Kolkata,2021,8,2369,138.0,default_variety,3068,1479,50,100,0,17.9,0.0,2000,1025.1,0,1,0
Onion,Hyderabad,2021,12,1312,64.2,default_variety,1040,2391,50,100,0,76.57,0.0,2000,941.4,0,0,0
Onion,Lucknow,2022,5,1126,214.4,default_variety,8232,1555,50,100,0,41.45,0.0,2000,1056.5,1,1,1
Masur,Ahmedabad,2020,10,1283,81.0,default_variety,3406,4079,50,100,0,78.16,0.0,2000,1153.0,1,1,0
Moong,Lucknow,2023,9,1092,80.4,default_variety,9253,3613,50,100,1,66.69,0.0,2000,974.2,1,0,0
Tomato,Ahmedabad,2023,4,2286,88.6,default_variety,4789,4478,50,100,1,66.42,0.0,2000,1150.3,0,1,0
Gram,Delhi,2021,12,1605,211.8,default_variety,6594,1815,50,100,1,73.5,1.0,2000,954.3,0,1,0
Onion,Bangalore,2024,5,2276,55.2,default_variety,2583,4945,50,100,1,65.91,0.0,2000,1016.9,0,1,1
Tomato,Ahmedabad,2024,4,1504,81.0,default_variety,9667,4107,50,100,0,85.97,0.0,2000,1240.7,1,0,1
Masur,Bangalore,2022,12,1734,131.6,default_variety,5771,1296,50,100,1,35.29,0.0,2000,1183.5,0,0,1
Urad,Ahmedabad,2023,9,2131,237.1,default_variety,3585,2564,50,100,1,59.51,0.0,2000,1210.3,1,1,1
Tomato,Lucknow,2024,10,1627,184.0,default_variety,4892,2219,50,100,1,48.36,0.0,2000,1286.3,1,1,1
Gram,Ahmedabad,2024,11,1014,47.6,default_variety,6324,2841,50,100,1,26.74,0.0,2000,1155.1,1,1,1
Masur,Bangalore,2024,12,1627,175.0,default_variety,1107,3965,50,100,1,56.52,0.0,2000,1085.9,0,0,0
Masur,Kolkata,2020,7,1434,27.8,default_variety,5746,2271,50,100,0,53.9,0.0,2000,1293.6,1,0,0
Potato,Bangalore,2022,2,2025,16.2,default_variety,5959,3541,50,100,0,63.26,0.0,2000,1042.9,0,1,1
Moong,Kolkata,2020,6,2236,129.3,default_variety,5871,1721,50,100,0,57.51,0.0,2000,1110.1,1,0,1
Onion,Mumbai,2021,9,2085,231.7,default_variety,6379,3623,50,100,1,22.48,0.0,2000,1293.0,1,1,1
Urad,Hyderabad,2020,9,2360,191.7,default_variety,3909,4774,50,100,1,63.84,0.0,2000,1219.0,1,1,0
Urad,Chennai,2020,3,1307,158.5,default_variety,7176,4415,50,100,0,32.31,0.0,2000,1254.8,0,0,1
Onion,Hyderabad,2023,12,1340,211.3,default_variety,7318,3397,50,100,1,34.38,0.0,2000,1081.5,1,0,1
Urad,Hyderabad,2022,4,1127,127.6,default_variety,2807,4600,50,100,0,43.38,0.0,2000,912.4,1,0,0
Gram,Mumbai,2020,1,1796,171.0,default_variety,1704,1571,50,100,1,43.85,0.0,2000,921.5,0,1,1
Tomato,Bangalore,2020,7,2487,27.4,default_variety,5796,1123,50,100,1,39.38,0.0,2000,1136.9,1,1,1
Gram,Ahmedabad,2022,7,2129,55.1,default_variety,8397,3931,50,100,1,61.94,0.0,2000,1173.0,0,1,1
Masur,Kolkata,2021,7,1913,222.8,default_variety,6638,2613,50,100,1,63.7,0.0,2000,1065.7,1,0,0
Onion,Kolkata,2023,7,2078,222.2,default_variety,4785,2006,50,100,1,61.36,0.0,2000,1094.1,1,0,0
Masur,Kolkata,2022,4,2208,37.5,default_variety,3911,2165,50,100,0,76.85,0.0,2000,1083.4,1,0,1
Moong,Kolkata,2024,1,1079,5.6,default_variety,8936,2162,50,100,1,44.56,0.0,2000,1061.8,1,0,1
Moong,Bangalore,2023,6,1197,32.6,default_variety,5131,3170,50,100,0,82.95,0.0,2000,1255.7,1,0,1
Moong,Hyderabad,2023,3,1674,104.8,default_variety,3322,2575,50,100,1,79.38,0.0,2000,1224.0,1,1,0
Gram,Chennai,2022,10,1972,190.1,default_variety,4118,2981,50,100,0,18.18,0.0,2000,1197.6,0,0,1
Tomato,Bangalore,2022,2,2357,117.8,default_variety,8396,4720,50,100,0,13.21,1.0,2000,1292.1,0,0,0
Tomato,Bangalore,2024,9,2456,243.0,default_variety,6778,3054,50,100,1,85.36,0.0,2000,1058.0,1,0,0
Onion,Kolkata,2021,3,2499,12.8,default_variety,7497,4449,50,100,1,11.96,0.0,2000,1073.7,0,0,1
Tur,Ahmedabad,2023,9,1276,178.7,default_variety,1407,2678,50,100,0,32.76,0.0,2000,1193.7,0,1,0
Tomato,Lucknow,2020,1,2031,129.8,default_variety,2789,2470,50,100,1,37.5,0.0,2000,1237.6,0,0,1
Tur,Mumbai,2022,12,1978,49.5,default_variety,3227,3148,50,100,1,14.88,0.0,2000,1223.4,1,1,1
Masur,Hyderabad,2022,11,1522,15.4,default_variety,1641,4230,50,100,0,69.06,0.0,2000,1149.8,1,0,0
Tomato,Ahmedabad,2020,12,1451,136.2,default_variety,3038,1981,50,100,1,52.84,0.0,2000,1138.8,0,1,0
Gram,Bangalore,2023,9,1268,111.3,default_variety,6286,4338,50,100,0,69.34,0.0,2000,1255.8,1,0,1
Masur,Delhi,2021,9,1328,140.4,default_variety,9020,3380,50,100,1,29.74,0.0,2000,943.4,1,0,0
Gram,Ahmedabad,2020,3,1400,143.2,default_variety,7382,2897,50,100,0,35.64,0.0,2000,1120.3,0,0,1
Masur,Mumbai,2024,12,2022,123.6,default_variety,9146,4887,50,100,0,39.78,0.0,2000,1213.5,0,1,1
Urad,Delhi,2023,7,2472,62.6,default_variety,1423,1278,50,100,1,11.86,0.0,2000,1110.4,0,0,0
Masur,Kolkata,2024,4,1874,218.7,default_variety,4592,3232,50,100,1,10.89,0.0,2000,997.5,1,1,1
Masur,Chennai,2022,2,1148,134.9,default_variety,3165,4271,50,100,0,73.1,0.0,2000,1023.5,0,1,0
Tomato,Bangalore,2023,8,2491,49.5,default_variety,8467,3681,50,100,0,82.43,0.0,2000,1147.5,0,0,1
Tomato,Mumbai,2023,1,1543,129.1,default_variety,5605,2895,50,100,1,71.12,0.0,2000,1078.7,1,1,1
Urad,Delhi,2024,9,2108,225.0,default_variety,7737,3489,50,100,1,44.89,0.0,2000,1105.9,1,1,0
Potato,Mumbai,2022,6,1352,242.8,default_variety,5781,1642,50,100,1,37.37,1.0,2000,1283.4,1,0,1
Moong,Chennai,2021,5,2020,191.4,default_variety,5204,1521,50,100,0,19.29,0.0,2000,902.0,0,0,0
Onion,Chennai,2023,8,1792,215.3,default_variety,1321,3273,50,100,0,21.88,0.0,2000,909.8,1,0,1
Tur,Delhi,2022,5,1090,61.2,default_variety,9228,4287,50,100,1,45.85,0.0,2000,933.2,0,0,0
Tomato,Delhi,2020,8,1518,116.1,default_variety,4681,1633,50,100,0,57.1,0.0,2000,925.7,0,0,1
Onion,Ahmedabad,2020,3,1693,199.3,default_variety,3162,2446,50,100,1,72.05,1.0,2000,942.2,1,1,0
Masur,Bangalore,2020,1,1659,15.4,default_variety,4241,1109,50,100,0,40.94,0.0,2000,1289.1,1,0,1
Tur,Ahmedabad,2020,3,2167,111.6,default_variety,1861,3866,50,100,1,66.52,0.0,2000,1136.6,1,0,1
Tur,Bangalore,2020,11,2359,205.9,default_variety,1272,3414,50,100,0,22.56,0.0,2000,1055.8,1,0,0
Masur,Hyderabad,2022,3,1624,30.8,default_variety,2027,2073,50,100,1,63.2,0.0,2000,1001.3,0,0,1
Gram,Lucknow,2024,5,1838,38.0,default_variety,3046,3907,50,100,1,19.61,0.0,2000,1195.0,0,0,0
Tomato,Hyderabad,2022,12,2103,81.6,default_variety,3070,4115,50,100,0,44.26,0.0,2000,1197.4,0,0,0
Tomato,Ahmedabad,2024,8,2010,106.6,default_variety,5377,3952,50,100,0,78.29,0.0,2000,1206.6,1,0,1
Potato,Delhi,2020,5,1607,164.6,default_variety,4122,3629,50,100,1,65.87,0.0,2000,905.6,1,1,1
Potato,Chennai,2020,7,2369,89.0,default_variety,7303,2395,50,100,0,52.1,0.0,2000,1256.0,1,1,0
Masur,Kolkata,2020,4,2391,106.4,default_variety,1880,1435,50,100,1,82.12,0.0,2000,941.3,0,0,0
Moong,Kolkata,2021,1,2174,221.3,default_variety,8047,3767,50,100,0,84.06,1.0,2000,1286.5,1,0,1
Tur,Ahmedabad,2024,10,1684,214.5,default_variety,2969,1106,50,100,0,64.73,0.0,2000,1055.6,1,1,0
Urad,Hyderabad,2021,1,1739,9.7,default_variety,8291,2852,50,100,0,55.47,0.0,2000,1053.5,1,0,0
Tomato,Lucknow,2023,10,2223,98.5,default_variety,2786,3036,50,100,1,26.3,0.0,2000,960.8,0,0,1
Potato,Ahmedabad,2023,6,1776,144.0,default_variety,8267,2191,50,100,0,60.71,0.0,2000,1180.6,1,1,1
Gram,Hyderabad,2020,1,1446,65.2,default_variety,9658,1849,50,100,0,13.2,0.0,2000,1245.5,1,1,0
Moong,Bangalore,2023,7,1109,42.6,default_variety,8015,2165,50,100,1,62.11,0.0,2000,1063.6,1,0,0
Tur,Bangalore,2021,6,1753,19.8,default_variety,6366,2778,50,100,1,58.65,0.0,2000,1078.6,0,0,1
Gram,Mumbai,2024,12,2249,98.1,default_variety,2213,2329,50,100,1,28.14,0.0,2000,1034.7,1,1,0
Masur,Hyderabad,2022,7,2348,165.6,default_variety,2664,3206,50,100,0,51.44,0.0,2000,1212.6,1,1,0
Onion,Lucknow,2023,4,2061,199.6,default_variety,2066,1129,50,100,1,53.61,0.0,2000,1252.2,0,1,1
Onion,Ahmedabad,2020,3,1171,125.2,default_variety,8889,4575,50,100,1,29.35,0.0,2000,1065.1,0,1,1
Masur,Mumbai,2021,5,1806,20.3,default_variety,8090,2488,50,100,1,63.43,0.0,2000,1273.5,0,1,0
Moong,Mumbai,2020,3,2010,146.9,default_variety,3135,4254,50,100,0,63.15,0.0,2000,1252.2,1,0,1
Tur,Kolkata,2020,9,1047,11.5,default_variety,5441,2967,50,100,1,10.36,0.0,2000,1001.6,0,0,0
Onion,Bangalore,2023,3,2411,192.4,default_variety,3481,3399,50,100,1,34.45,0.0,2000,1161.5,0,1,0
Gram,Ahmedabad,2020,7,2302,70.4,default_variety,9268,2394,50,100,0,87.77,0.0,2000,959.8,0,1,0
Tomato,Hyderabad,2022,6,1532,186.1,default_variety,4633,2518,50,100,0,16.88,0.0,2000,1146.1,1,0,0
Masur,Mumbai,2021,9,2431,142.7,default_variety,7797,2192,50,100,0,61.36,0.0,2000,1252.9,0,0,0
Tomato,Lucknow,2023,3,2233,123.9,default_variety,8330,1464,50,100,0,73.71,0.0,2000,973.9,1,1,1
Gram,Hyderabad,2022,10,1060,175.5,default_variety,7138,4761,50,100,1,19.75,0.0,2000,1143.6,0,0,1
Urad,Ahmedabad,2023,8,2290,210.9,default_variety,4541,3731,50,100,1,23.51,0.0,2000,961.6,1,0,1
Masur,Kolkata,2022,6,1652,216.2,default_variety,5454,1865,50,100,1,68.16,1.0,2000,1206.8,0,0,0
Onion,Kolkata,2021,7,2424,240.3,default_variety,8613,2352,50,100,0,44.84,0.0,2000,1184.6,0,1,1
Gram,Hyderabad,2020,5,1575,27.0,default_variety,3033,3252,50,100,1,16.39,0.0,2000,966.6,1,1,1
Urad,Ahmedabad,2022,9,1359,86.8,default_variety,8635,4313,50,100,0,84.57,0.0,2000,908.0,0,0,0
Urad,Bangalore,2022,5,1344,13.1,default_variety,3361,4069,50,100,0,24.92,0.0,2000,1286.6,1,1,1
Masur,Lucknow,2023,12,1636,121.1,default_variety,1249,1011,50,100,0,28.53,0.0,2000,1044.1,0,0,1
Tomato,Chennai,2021,11,1585,154.2,default_variety,6225,2508,50,100,0,40.69,0.0,2000,1203.5,1,1,0
Potato,Delhi,2024,4,1063,57.5,default_variety,5181,3573,50,100,1,68.92,0.0,2000,1219.0,1,0,1
Tur,Bangalore,2024,6,1546,108.6,default_variety,3727,2638,50,100,1,22.49,0.0,2000,1246.3,1,1,1
Onion,Kolkata,2023,5,1913,90.3,default_variety,5267,2744,50,100,1,29.52,0.0,2000,961.0,0,0,0
Onion,Bangalore,2020,12,2289,12.2,default_variety,8130,3852,50,100,1,44.05,0.0,2000,1046.2,1,1,0
Onion,Delhi,2020,9,1010,79.2,default_variety,4245,3443,50,100,1,88.49,0.0,2000,1160.6,0,1,0
Onion,Lucknow,2024,3,2185,90.9,default_variety,4402,1641,50,100,1,46.95,1.0,2000,1216.8,1,0,1
Moong,Hyderabad,2024,6,1347,167.0,default_variety,7308,1492,50,100,0,81.04,0.0,2000,1212.1,0,0,1
Onion,Lucknow,2023,3,1144,189.9,default_variety,9987,1203,50,100,1,22.97,0.0,2000,1100.1,0,1,1
Moong,Delhi,2024,11,1007,139.4,default_variety,4475,4088,50,100,1,13.7,0.0,2000,1152.9,1,0,1
Moong,Ahmedabad,2020,1,1242,213.1,default_variety,6863,3514,50,100,0,53.51,0.0,2000,1145.6,1,0,0
Tomato,Kolkata,2023,5,1333,134.4,default_variety,5391,2718,50,100,0,58.3,0.0,2000,973.1,1,1,1
Onion,Mumbai,2023,1,1186,61.0,default_variety,6485,3938,50,100,0,27.14,0.0,2000,1169.8,1,1,0
Gram,Lucknow,2024,8,1923,14.5,default_variety,7872,3320,50,100,1,45.49,0.0,2000,956.0,1,1,0
Urad,Chennai,2024,2,1439,244.3,default_variety,6931,1608,50,100,0,80.58,0.0,2000,1222.1,0,1,1
Potato,Ahmedabad,2024,12,2435,1.5,default_variety,7970,3983,50,100,0,64.43,0.0,2000,1255.5,0,0,1
Moong,Delhi,2020,1,2220,222.9,default_variety,1039,4571,50,100,1,27.79,0.0,2000,1130.4,1,1,1
Gram,Bangalore,2024,2,1921,81.4,default_variety,4074,3271,50,100,0,55.86,0.0,2000,998.0,0,0,0
Potato,Bangalore,2024,12,1953,9.0,default_variety,3891,2788,50,100,1,73.49,0.0,2000,1275.8,1,1,1
Gram,Kolkata,2024,5,2197,50.0,default_variety,4494,3240,50,100,1,88.49,0.0,2000,909.4,0,1,1
Moong,Mumbai,2023,9,1529,213.8,default_variety,1358,4382,50,100,0,26.01,0.0,2000,994.8,0,1,1
Tur,Mumbai,2024,10,1889,183.2,default_variety,9625,3111,50,100,0,58.67,0.0,2000,950.6,0,0,1
Gram,Delhi,2020,7,1395,77.1,default_variety,3968,1499,50,100,0,45.01,0.0,2000,1036.2,1,1,1
Tomato,Hyderabad,2020,7,1583,183.4,default_variety,8249,2459,50,100,1,32.46,0.0,2000,1194.6,0,0,0
Gram,Ahmedabad,2024,12,1863,243.0,default_variety,2993,2386,50,100,1,61.88,0.0,2000,981.7,1,1,1
